71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;013;BAHU;2;003B;100240
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;020;MOADE;2;001B;100248
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;021;PETTA TIMUR;1;003B;150139
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;100;TABUKAN UTARA;024;LIKUANG;2;003B;100253
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;101;NUSA TABUKAN;001;NUSA;2;001B;100259
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;101;NUSA TABUKAN;004;BUKIDE TIMUR;2;001B;100266
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;110;KENDAHE;001;KENDAHE DUA;2;002B;100279
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;110;KENDAHE;002;KENDAHE SATU;1;002B;150147
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;110;KENDAHE;003;TALAWID;2;004B;100286
71;SULAWESI UTARA;03;KEPULAUAN SANGIHE;110;KENDAHE;006;MOHONGSAWANG;2;002B;100297
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;010;KABARUAN;008;KABARUAN;2;001B;100003
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;010;KABARUAN;010;KORDAKEL;2;001B;100006
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;010;KABARUAN;013;TADUNA;2;002B;100011
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;010;KABARUAN;017;PANULAN;2;001B;100015
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;011;DAMAU;003;DAMAU;2;001B;100022
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;011;DAMAU;006;IGHIK;2;001B;100027
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;011;DAMAU;008;AKAS BALANE;2;001B;100030
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;020;LIRUNG;005;LIRUNG;1;002B;150002
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;020;LIRUNG;011;LIRUNG I;1;005B;150009
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;020;LIRUNG;012;TALOLANG;2;001B;100035
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;021;SALIBABU;001;BITUNURIS;2;003B;100041
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;021;SALIBABU;003;BALANG;2;001B;100047
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;021;SALIBABU;005;DALUM;2;002B;100055
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;021;SALIBABU;006;BITUNURIS SELATAN;2;003B;100061
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;022;KALONGAN;002;KALONGAN;2;002B;100066
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;022;KALONGAN;004;KALONGAN UTARA;2;001B;100070
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;023;MORONGE;001;MORONGE SELATAN;2;003B;100075
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;023;MORONGE;004;MORONGE;2;004B;100085
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;023;MORONGE;006;MORONGE II;2;002B;100090
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;001;MELONGUANE;1;003B;150015
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;004;TARUN;2;001B;100094
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;005;KIAMA;2;001B;100096
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;010;MELONGUANE BARAT;1;001B;150023
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;010;MELONGUANE BARAT;1;005B;150027
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;011;MELONGUANE TIMUR;1;004B;150032
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;015;MALA TIMUR;1;001B;150038
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;030;MELONGUANE;016;SAWANG UTARA;2;001B;100106
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;031;MELONGUANE TIMUR;002;TULE UTARA;2;002B;100114
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;031;MELONGUANE TIMUR;005;BOWOMBARU TENGAH;2;001B;100118
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;031;MELONGUANE TIMUR;006;BOWOMBARU UTARA;2;003B;100121
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;040;BEO;007;BANTIK;2;003B;100124
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;040;BEO;013;BEO BARAT;1;002B;150047
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;040;BEO;013;BEO BARAT;1;006B;150051
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;041;BEO UTARA;001;MAKATARA;2;001B;100126
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;041;BEO UTARA;006;RAE SELATAN;2;004B;100141
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;041;BEO UTARA;008;AWIT SELATAN;2;002B;100146
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;042;BEO SELATAN;003;NIAMPAK;2;001B;100152
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;042;BEO SELATAN;007;MATAHIT;2;001B;100157
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;050;RAINIS;005;RAINIS;1;002B;150057
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;050;RAINIS;006;BANTANE;2;003B;100163
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;050;RAINIS;009;ALO UTARA;2;003B;100172
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;050;RAINIS;013;BANTANE UTARA;2;002B;100179
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;051;TAMPAN'AMMA;003;RIUNG;2;001B;100186
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;051;TAMPAN'AMMA;006;GANALO;2;001B;100190
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;051;TAMPAN'AMMA;007;DAPIHE;2;002B;100192
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;051;TAMPAN'AMMA;010;RIUNG UTARA;2;001B;100196
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;052;PULUTAN;004;DARAN;2;002B;100206
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;060;ESSANG;008;BULUDE;2;001B;100209
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;060;ESSANG;011;LALUE UTARA;2;001B;100213
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;061;ESSANG SELATAN;002;SAMBUARA SATU;2;002B;100219
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;061;ESSANG SELATAN;007;AMBIA UTARA;2;001B;100226
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;070;GEMEH;003;TATURAN;2;002B;100236
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;070;GEMEH;006;MALAT;2;002B;100242
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;070;GEMEH;007;APAN;2;002B;100244
71;SULAWESI UTARA;04;KEPULAUAN TALAUD;070;GEMEH;011;MAMAHAN BARAT;2;002B;100254
71;SULAWESI UTARA;05;MINAHASA SELATAN;010;MODOINDING;005;MAKAARUYEN;2;002B;100016
